discipline_title,slug_game,event_title,event_gender,medal_type,participant_type,participant_title,athlete_url,athlete_full_name,country_name,country_code,country_3_letter_code,year
Basque Pelota,paris-1900,cesta punta men,Men,GOLD,GameTeam,Spain team,no url,José de Amézola,Spain,ES,ESP,1900
Tennis,paris-1900,Singles men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/hugh-lawrence-doherty,Hugh Lawrence DOHERTY,Great Britain,GB,GBR,1900
Tennis,paris-1900,Singles men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/harold-sergerson-mahony,Harold Sergerson MAHONY,Great Britain,GB,GBR,1900
Tennis,paris-1900,Singles men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/reginald-frank-doherty,Reginald Frank DOHERTY,Great Britain,GB,GBR,1900
Tennis,paris-1900,Singles men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/arthur-b-j-norris,Arthur B.J. NORRIS,Great Britain,GB,GBR,1900
Tennis,paris-1900,doubles men,Men,GOLD,GameTeam,Great Britain team #1,https://olympics.com/en/athletes/hugh-lawrence-doherty,Hugh Lawrence DOHERTY,Great Britain,GB,GBR,1900
Tennis,paris-1900,doubles men,Men,GOLD,GameTeam,Great Britain team #1,https://olympics.com/en/athletes/reginald-frank-doherty,Reginald Frank DOHERTY,Great Britain,GB,GBR,1900
Tennis,paris-1900,doubles men,Men,SILVER,GameTeam,Mixed team #1,https://olympics.com/en/athletes/basil-spalding-de-garmendia,Basil Spalding DE GARMENDIA,MIX,UNK,MIX,1900
Tennis,paris-1900,doubles men,Men,SILVER,GameTeam,Mixed team #1,https://olympics.com/en/athletes/max-decugis,Max DECUGIS,MIX,UNK,MIX,1900
Tennis,paris-1900,doubles men,Men,BRONZE,GameTeam,France team #1,https://olympics.com/en/athletes/andre-prevost,André PREVOST,France,FR,FRA,1900
Tennis,paris-1900,doubles men,Men,BRONZE,GameTeam,France team #1,no url,Guy de la Chapelle,France,FR,FRA,1900
Tennis,paris-1900,doubles men,Men,BRONZE,GameTeam,Great Britain team #2,https://olympics.com/en/athletes/arthur-b-j-norris,Arthur B.J. NORRIS,Great Britain,GB,GBR,1900
Tennis,paris-1900,doubles men,Men,BRONZE,GameTeam,Great Britain team #2,https://olympics.com/en/athletes/harold-sergerson-mahony,Harold Sergerson MAHONY,Great Britain,GB,GBR,1900
Tennis,paris-1900,Singles women,Women,GOLD,Athlete,unknown,https://olympics.com/en/athletes/charlotte-cooper,Charlotte COOPER,Great Britain,GB,GBR,1900
Tennis,paris-1900,Singles women,Women,SILVER,Athlete,unknown,no url,Yvonne Prévost,France,FR,FRA,1900
Tennis,paris-1900,Singles women,Women,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/marion-jones-1,Marion JONES,United States of America,US,USA,1900
Tennis,paris-1900,Singles women,Women,BRONZE,Athlete,unknown,no url,Hedwig Rosenbaum,Bohemia,UNK,BOH,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,GOLD,GameTeam,Great Britain team,https://olympics.com/en/athletes/charlotte-cooper,Charlotte COOPER,Great Britain,GB,GBR,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,GOLD,GameTeam,Great Britain team,https://olympics.com/en/athletes/reginald-frank-doherty,Reginald Frank DOHERTY,Great Britain,GB,GBR,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,SILVER,GameTeam,Mixed team #1,no url,Yvonne Prévost,MIX,UNK,MIX,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,SILVER,GameTeam,Mixed team #1,https://olympics.com/en/athletes/harold-sergerson-mahony,Harold Sergerson MAHONY,MIX,UNK,MIX,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,BRONZE,GameTeam,Mixed team #2,no url,Hedwig Rosenbaum,MIX,UNK,MIX,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,BRONZE,GameTeam,Mixed team #2,https://olympics.com/en/athletes/archibald-warden,Archibald WARDEN,MIX,UNK,MIX,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,BRONZE,GameTeam,Mixed team #3,https://olympics.com/en/athletes/marion-jones-1,Marion JONES,MIX,UNK,MIX,1900
Tennis,paris-1900,mixed doubles mixed,Mixed,BRONZE,GameTeam,Mixed team #3,https://olympics.com/en/athletes/hugh-lawrence-doherty,Hugh Lawrence DOHERTY,MIX,UNK,MIX,1900
Swimming,paris-1900,1000m freestyle men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/john-arthur-jarvis,John Arthur JARVIS,Great Britain,GB,GBR,1900
Swimming,paris-1900,1000m freestyle men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/otto-wahle,Otto WAHLE,Austria,AT,AUT,1900
Swimming,paris-1900,1000m freestyle men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/zoltan-halmay,Zoltan HALMAY,Hungary,HU,HUN,1900
Swimming,paris-1900,4000m freestyle men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/john-arthur-jarvis,John Arthur JARVIS,Great Britain,GB,GBR,1900
Swimming,paris-1900,4000m freestyle men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/zoltan-halmay,Zoltan HALMAY,Hungary,HU,HUN,1900
Swimming,paris-1900,4000m freestyle men,Men,BRONZE,Athlete,unknown,no url,Louis Martin,France,FR,FRA,1900
Swimming,paris-1900,200m freestyle men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/frederick-c-v-lane,Frederick C.V. LANE,Australia,AU,AUS,1900
Swimming,paris-1900,200m freestyle men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/zoltan-halmay,Zoltan HALMAY,Hungary,HU,HUN,1900
Swimming,paris-1900,200m freestyle men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/karl-ruberl,Karl RUBERL,Austria,AT,AUT,1900
Swimming,paris-1900,200m backstroke men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/ernst-hoppenberg,Ernst HOPPENBERG,Germany,DE,GER,1900
Swimming,paris-1900,200m backstroke men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/karl-ruberl,Karl RUBERL,Austria,AT,AUT,1900
Swimming,paris-1900,200m backstroke men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/johannes-drost,Johannes DROST,Netherlands,NL,NED,1900
Swimming,paris-1900,200m obstacle event men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/frederick-c-v-lane,Frederick C.V. LANE,Australia,AU,AUS,1900
Swimming,paris-1900,200m obstacle event men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/otto-wahle,Otto WAHLE,Austria,AT,AUT,1900
Swimming,paris-1900,200m obstacle event men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/peter-kemp,Peter KEMP,Great Britain,GB,GBR,1900
Swimming,paris-1900,underwater swimming men,Men,GOLD,Athlete,unknown,no url,Charles Devendeville,France,FR,FRA,1900
Swimming,paris-1900,underwater swimming men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/andre-six,André SIX,France,FR,FRA,1900
Swimming,paris-1900,underwater swimming men,Men,BRONZE,Athlete,unknown,https://olympics.com/en/athletes/peder-lykkeberg,Peder LYKKEBERG,Denmark,DK,DEN,1900
Fencing,athens-1896,foil individual men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/eugene-henri-gravelotte,Eugène-Henri GRAVELOTTE,France,FR,FRA,1896
Fencing,athens-1896,foil individual men,Men,SILVER,Athlete,unknown,https://olympics.com/en/athletes/henri-callot,Henri CALLOT,France,FR,FRA,1896
Fencing,athens-1896,foil individual men,Men,BRONZE,Athlete,unknown,no url,Athanasios Vouros,Greece,GR,GRE,1896
Fencing,athens-1896,foil individual men,Men,BRONZE,Athlete,unknown,no url,Periklis Pierrakos-Mavromikhalis,Greece,GR,GRE,1896
Fencing,athens-1896,sabre individual men,Men,GOLD,Athlete,unknown,https://olympics.com/en/athletes/ioannis-georgiadis,Ioannis GEORGIADIS,Greece,GR,GRE,1896
